"","user","negative","positive","sentiment","lon","lat"
"5025","ShimmerOfStorm",0,1,1,NA,NA
"5026","SHINeeB2STgirl",1,1,0,NA,NA
"5027","shineganancial",1,0,-1,NA,NA
"5028","shinyditto2004",2,1,-1,-99.9018131,31.9685988
"5029","shirsekar2016",0,1,1,NA,NA
"5030","shitpostney",1,0,-1,-119.4179324,36.778261
"5031","shixunli",1,0,-1,NA,NA
"5032","Shjade",1,0,-1,-111.650769,40.208565
"5033","shonashonaL",0,1,1,-4.1769987,55.7643524
"5034","shonole",1,0,-1,-83.9787808,30.8365815
"5035","shooper1000",2,1,-1,144.997,-37.862
"5036","SHORTGlRLS",0,2,2,NA,NA
"5037","shortiie_48",0,1,1,NA,NA
"5038","shoutabyss",1,0,-1,NA,NA
"5039","ShowbizRoundup",2,1,-1,-95.712891,37.09024
"5040","ShowcaseWishes",1,0,-1,NA,NA
"5041","ShowstopperViv",0,2,2,NA,NA
"5042","showyouxmendes",0,1,1,NA,NA
"5043","shubhubonde",0,1,1,NA,NA
"5044","shutupCole",1,0,-1,NA,NA
"5045","ShyBrar",2,0,-2,NA,NA
"5046","SianChallen",0,1,1,-3.435973,55.378051
"5047","siapr88_si",0,1,1,NA,NA
"5048","sicklysatizfied",0,1,1,-83.985,42.43472
"5049","sidewordsofIanA",0,1,1,141.343916,43.0915829
"5050","sidiv2014",1,1,0,NA,NA
"5051","sidneys__",1,1,0,NA,NA
"5052","SIDrunks",0,1,1,-89.2167501,37.7272727
"5053","siennarochaxo",0,1,1,NA,NA
"5054","Sierragirl90210",0,1,1,-85.6023643,44.3148443
"5055","sierraNvighi",0,1,1,NA,NA
"5056","sierrashipman01",0,1,1,-97.7430608,30.267153
"5057","siimplysandra",0,1,1,-104.9406213,39.730527
"5058","sikentrash",1,0,-1,-86.796216,36.155282
"5059","silk_harry",1,1,0,NA,NA
"5060","silvan_levi",0,3,3,NA,NA
"5061","simbatoys_india",0,1,1,NA,NA
"5062","SimpleFlowing",0,1,1,NA,NA
"5063","Simply_Gambit",1,0,-1,NA,NA
"5064","SimplySinova",1,0,-1,NA,NA
"5065","sin_day12",1,0,-1,NA,NA
"5066","sincerelyessie",0,1,1,-3.435973,55.378051
"5067","SincerelyFeisty",0,1,1,-79.0192997,35.7595731
"5068","SincereMeteor20",3,0,-3,-95.712891,37.09024
"5069","SineaPies",2,1,-1,-95.712891,37.09024
"5070","SineryT77",0,2,2,NA,NA
"5071","SIPAG_ation",0,1,1,NA,NA
"5072","SirPsycho_",1,1,0,NA,NA
"5073","sith_mmxv",1,0,-1,-1.880769,50.719164
"5074","sixfortheroad",0,3,3,NA,NA
"5075","sjutti_queen",0,1,1,NA,NA
"5076","skaterfantasy",0,2,2,-80.7419984,28.3861159
"5077","Sketooned",1,2,1,NA,NA
"5078","Skiddlydedadum",0,1,1,NA,NA
"5079","Skinny_biggie24",0,1,1,-81.3792365,28.5383355
"5080","SkippyTheRobot",0,1,1,NA,NA
"5081","Skorpeo",0,1,1,NA,NA
"5082","skull322",1,0,-1,-87.623702,41.890422
"5083","SkyScreamer8",3,0,-3,-90.6412385,38.3533871
"5084","SL_OKC",2,0,-2,NA,NA
"5085","slammingpicks",1,0,-1,-97.0732129,36.1277801
"5086","slapout9",0,1,1,-86.902298,32.3182314
"5087","Slave4Goddess10",1,0,-1,NA,NA
"5088","slaylynn_",0,1,1,NA,NA
"5089","SleathEvans",0,2,2,-85.8054879,30.1765914
"5090","SleepingGeckos",1,0,-1,NA,NA
"5091","Sleepynaps",0,1,1,NA,NA
"5092","Slicknickshady",18,3,-15,NA,NA
"5093","SLIM701703",1,0,-1,NA,NA
"5094","sLOculture",1,0,-1,-73.9212858,40.6944282
"5095","sluttybeanz",1,0,-1,NA,NA
"5096","SMART_MarketRay",0,1,1,-81.7948103,26.1420358
"5097","Smarx24",0,1,1,NA,NA
"5098","smaszczak12",0,1,1,-78.8762828,42.8770024
"5099","smithkelseym",0,1,1,NA,NA
"5100","Smurf1101",0,2,2,NA,NA
"5101","snackerfork",1,0,-1,NA,NA
"5102","snakeeater534",3,0,-3,NA,NA
"5103","snapsashley",0,1,1,-111.0937311,34.0489281
"5104","Sneakyminaj_",0,1,1,-122.2711137,37.8043637
"5105","snicholson",0,1,1,NA,NA
"5106","SnickersWorldYT",0,1,1,-94.7976958,29.3013479
"5107","snooopkat",0,1,1,NA,NA
"5108","snowmurks",0,1,1,NA,NA
"5109","snupermen",1,0,-1,144.9630576,-37.8136276
"5110","soapfanfiction",2,3,1,-87.6297982,41.8781136
"5111","SoapySheep",0,1,1,NA,NA
"5112","socalaura",1,0,-1,-118.1445155,34.1477849
"5113","SoCalMemories",1,3,2,-118.2436849,34.0522342
"5114","socialeawkwords",1,1,0,-112.0740373,33.4483771
"5115","SocialMediaComm",1,0,-1,-71.0588801,42.3600825
"5116","socialsheff",0,2,2,-1.470085,53.381129
"5117","societyofsnyder",0,2,2,151.2092955,-33.8688197
"5118","SOCSWMO",1,0,-1,NA,NA
"5119","sofaKingFlyy",1,2,1,NA,NA
"5120","sofia2012",2,1,-1,-110.926479,32.2217429
"5121","SofiaValoroso",0,1,1,NA,NA
"5122","sofiavpelaez",0,1,1,NA,NA
"5123","sogoodsquid",0,3,3,NA,NA
"5124","Sol_Robinson_",1,0,-1,NA,NA
"5125","Sol_valenzuelaa",0,1,1,NA,NA
"5126","SolidRoar",1,1,0,NA,NA
"5127","someDEAFMUTE",0,1,1,-87.6297982,41.8781136
"5128","SomeHiGuy",0,1,1,86.1624587,23.2790634
"5129","SomervillePuns",1,0,-1,-74.0059728,40.7127753
"5130","SOMEXlCAN",0,2,2,NA,NA
"5131","sonam_k24",1,0,-1,-73.993516,40.7195084
"5132","sonicwikibot",0,1,1,NA,NA
"5133","sonilapapa",0,1,1,-7.6920536,53.1423672
"5134","sophiah0815",0,1,1,NA,NA
"5135","sophiahelix",1,0,-1,-120.8958242,38.8375215
"5136","sophiajxo",7,3,-4,-96.1335699,38.1375833
"5137","SophieAScruggs",0,2,2,-95.712891,37.09024
"5138","sophienotemily",1,0,-1,-87.9064736,43.0389025
"5139","Sophythmen",0,1,1,-74.0059728,40.7127753
"5140","Sora107EB",1,0,-1,-73.518743,41.0817064
"5141","soraya_hanib",1,1,0,-1.1743197,52.3555177
"5142","sorensen_andy",1,1,0,-94.6858998,46.729553
"5143","Sortiwa",0,1,1,-95.712891,37.09024
"5144","sosborne",0,1,1,NA,NA
"5145","Soulkraven",1,3,2,-66.9036063,10.4805937
"5146","SouthDixieTires",1,0,-1,NA,NA
"5147","Soxfan311",1,0,-1,NA,NA
"5148","Space_Vandal",1,0,-1,-89.5685606,42.9929065
"5149","SpacedOddity",1,0,-1,-76.9427906,38.8383462
"5150","spacegirlraven",0,2,2,NA,NA
"5151","SpaceMonkey_X",1,0,-1,-94.8085435,31.4274044
"5152","spamjeezy",1,0,-1,NA,NA
"5153","Sparklepuff2",2,0,-2,NA,NA
"5154","SparksEchidna",1,1,0,NA,NA
"5155","sparksel",2,1,-1,NA,NA
"5156","spazzyadri",0,1,1,NA,NA
"5157","Spectre825",1,0,-1,-3.435973,55.378051
"5158","spexontoronto",0,2,2,NA,NA
"5159","spicehardy",0,2,2,-90.1994042,38.6270025
"5160","spicychicken319",1,0,-1,-93.097702,41.8780025
"5161","spider_ultimate",1,0,-1,NA,NA
"5162","Spider826",0,1,1,-91.9623327,30.9842977
"5163","spiderman199710",1,0,-1,-79.3831843,43.653226
"5164","Spidey_MUFC",1,4,3,-106.346771,56.130366
"5165","spikewolf123",0,1,1,NA,NA
"5166","spikeylesbians",0,1,1,NA,NA
"5167","SpinCycleLtd",1,0,-1,36.8219462,-1.2920659
"5168","SpinePainBegone",1,0,-1,-98.577596,29.5060908
"5169","SpitUpandSitUps",0,1,1,NA,NA
"5170","spndaryI",0,1,1,NA,NA
"5171","SPNisLifeMan",0,1,1,NA,NA
"5172","sponcondereplay",1,0,-1,NA,NA
"5173","SpongeTheSquid",1,0,-1,NA,NA
"5174","Spongey445",2,1,-1,-95.6160549,30.0971621
"5175","spugh09",1,1,0,-84.2332718,39.5522815
"5176","spyadav30",0,1,1,NA,NA
"5177","SQUARE_CNIX",1,1,0,-84.2700179,37.8393332
"5178","squishymichelle",0,1,1,-122.6962977,45.5303783
"5179","srfHOPE2413",2,2,0,NA,NA
"5180","sriramkurapati",1,0,-1,NA,NA
"5181","SRsounds",0,2,2,-81.563874,28.385233
"5182","ssaavv__",0,1,1,NA,NA
"5183","SSBlueVegeta",1,0,-1,NA,NA
"5184","ssenterprise333",0,1,1,-111.9839648,33.6023242
"5185","ssharak",0,2,2,-81.3792365,28.5383355
"5186","sslosersclub",2,1,-1,NA,NA
"5187","ssmith37651",0,2,2,NA,NA
"5188","sstephhyyy",0,1,1,-118.2436849,34.0522342
"5189","st_h_n_",2,0,-2,NA,NA
"5190","stacielee264",0,1,1,-81.3792365,28.5383355
"5191","Stanwyn",2,0,-2,-84.2619169,33.969435
"5192","star_wars_toy",0,1,1,NA,NA
"5193","Staraptorite",1,0,-1,-76.2610709,39.882015
"5194","Starr_Rocque",0,2,2,NA,NA
"5195","starryjam",0,1,1,NA,NA
"5196","starscream_1984",1,0,-1,-81.6943605,41.49932
"5197","StartWithAMouse",0,1,1,NA,NA
"5198","StarwarsebayUS",0,2,2,NA,NA
"5199","Starwarsgirl75",0,1,1,NA,NA
"5200","starwarsjd1",0,2,2,NA,NA
"5201","StarwarsRebel89",1,0,-1,-78.8689155,38.4495688
"5202","StarWarsStuffs",0,1,1,NA,NA
"5203","StaticBeatzUK",0,1,1,-2.2426305,53.4807593
"5204","Stauffer2018",0,1,1,NA,NA
"5205","StayAwakeDavy",0,1,1,-111.0937311,34.0489281
"5206","StayIcy",1,0,-1,103.819836,1.352083
"5207","staypufd",0,3,3,-97.8202888,30.505198
"5208","StayStrong__819",0,1,1,NA,NA
"5209","StBanrond",1,0,-1,NA,NA
"5210","stds181993",0,1,1,-9.387622,39.3603291
"5211","SteamyUtencils",1,0,-1,NA,NA
"5212","Stee_Bing",1,0,-1,-1.1397592,52.6368778
"5213","StefanKopec",1,0,-1,-78.8783689,42.8864468
"5214","steffane_angeli",1,3,2,-117.9143012,33.8365932
"5215","stejMikey",1,0,-1,-95.712891,37.09024
"5216","StelleSherry",0,1,1,NA,NA
"5217","Stemitsiotis",2,3,1,133.775136,-25.274398
"5218","stepestweets",0,2,2,NA,NA
"5219","StephanieBohna1",0,2,2,-81.4845585,41.1339449
"5220","StephanieR7",0,1,1,NA,NA
"5221","stephenaxlscott",1,1,0,153.0251235,-27.4697707
"5222","stephendrebo",1,0,-1,NA,NA
"5223","StephenQLane",1,3,2,-79.9958864,40.4406248
"5224","stephenvcolbert",0,1,1,-87.9064736,43.0389025
"5225","stephrizzon",0,1,1,NA,NA
"5226","stephsdayoff",1,0,-1,NA,NA
"5227","stephyeezy",0,1,1,NA,NA
"5228","SteveBattaglio",0,1,1,-73.9850343,40.7612624
"5229","Steven_Klimek",1,0,-1,-88.2120315,41.632223
"5230","StevenFludder",0,1,1,NA,NA
"5231","Stevennnnnnn24",1,0,-1,NA,NA
"5232","stevensaucedo95",0,2,2,NA,NA
"5233","StevenX_DFA",1,0,-1,NA,NA
"5234","SteveO_in_AZ",0,1,1,NA,NA
"5235","stevethefirst",1,0,-1,-123.1041691,49.2672812
"5236","stevie_bro",1,0,-1,NA,NA
"5237","Stevie_Rios24",0,1,1,NA,NA
"5238","stgwi",1,0,-1,NA,NA
"5239","Stiefelknecht94",5,1,-4,NA,NA
"5240","stillj17",0,1,1,NA,NA
"5241","stillost",1,1,0,2.2378941,48.8901872
"5242","stillwellgray",1,0,-1,NA,NA
"5243","Stingray_travel",0,1,1,-95.712891,37.09024
"5244","stockmarketpuls",0,1,1,73.8567437,18.5204303
"5245","StocksInstruct",1,0,-1,-111.4979729,40.6460622
"5246","stonecoldjackie",0,1,1,-121.2716988,38.7481052
"5247","stopthatgirl7",1,0,-1,NA,NA
"5248","Storm__Morgan",1,1,0,-80.7325287,41.2576207
"5249","stormbornjedi",0,1,1,NA,NA
"5250","Stormfalconsj",1,0,-1,-121.8863286,37.3382082
"5251","Strandberg_44",1,0,-1,NA,NA
"5252","stranger_bela",3,1,-2,NA,NA
"5253","streetfaire",0,1,1,-118.3154008,33.8346199
"5254","StreetHowitzer",1,0,-1,-97.307347,30.097643
"5255","strictmachine",1,0,-1,NA,NA
"5256","StrivingAlly",1,0,-1,133.775136,-25.274398
"5257","StufffGoneBy80",0,1,1,-98.4936282,29.4241219
"5258","StuntmanSeth",0,1,1,NA,NA
"5259","StuSoma",3,0,-3,-2.2426305,53.4807593
"5260","subparman_",1,3,2,78.96288,20.593684
"5261","sucks_running",2,0,-2,NA,NA
"5262","sudocurse",1,0,-1,NA,NA
"5263","suedeshit",0,4,4,NA,NA
"5264","suesswassersee",1,0,-1,-87.6087638,41.8054641
"5265","SufferAsIDid",1,0,-1,NA,NA
"5266","sugarpuppy",0,1,1,-98.4842465,39.011902
"5267","SugaSheen16",1,0,-1,NA,NA
"5268","sumeet_chat",0,1,1,114.109497,22.396428
"5269","SummerATL",0,1,1,NA,NA
"5270","sunandmyeon",0,2,2,NA,NA
"5271","SunandSipCups",0,1,1,-120.5058987,46.6020711
"5272","sunchick8",0,1,1,-98.4887621,29.4147248
"5273","SuneelGurpur",1,0,-1,NA,NA
"5274","SunglassPri",2,0,-2,NA,NA
"5275","SunniWeather",1,0,-1,NA,NA
"5276","SunnyInJax",1,0,-1,-87.588396,41.799387
"5277","supbryan",1,0,-1,-76.5018807,42.4439614
"5278","SuperBroMovies",1,0,-1,NA,NA
"5279","SupergoofNZ",1,0,-1,174.885971,-40.900557
"5280","Supernovah05",1,0,-1,-120.7401385,47.7510741
"5281","superrlesliee",0,1,1,NA,NA
"5282","supersamzer0",1,0,-1,-81.2811801,28.2489016
"5283","superstudiosyt",1,0,-1,-91.9206505,44.9028713
"5284","SuperTurboRyan",1,3,2,NA,NA
"5285","SupGro",0,2,2,-74.4056612,40.0583238
"5286","SupheroWarrior",1,0,-1,72.7916691,21.2140628
"5287","Suppup360",0,2,2,NA,NA
"5288","SurajVKhanna",0,1,1,NA,NA
"5289","Sure_Way_Travel",0,1,1,NA,NA
"5290","SurfnSunshine",0,1,1,-118.3884078,33.8491816
"5291","Surreal_Mark8ng",0,1,1,-75.6971931,45.4215296
"5292","suutuli",0,1,1,-121.7405167,38.5449065
"5293","suzannemilkey7",5,2,-3,-70.1727967,41.6645557
"5294","suzanneMMV",0,1,1,-84.5037164,38.0405837
"5295","suzettecrosley1",0,1,1,NA,NA
"5296","suziepn",1,0,-1,NA,NA
"5297","sv_christanr",0,1,1,-117.9608978,34.0852868
"5298","swaablu",0,1,1,NA,NA
"5299","SwaeStackin100s",1,0,-1,NA,NA
"5300","sweet_allure",0,2,2,-1.584927,52.282316
"5301","sweetcrazymufin",0,1,1,-118.2436849,34.0522342
"5302","SweetNSourDeals",2,2,0,-78.6568942,37.4315734
"5303","sweetOnsing",0,1,1,-80.1917902,25.7616798
"5304","SWForce4EU",2,0,-2,NA,NA
"5305","SwoozyC",1,0,-1,-118.2436849,34.0522342
"5306","swordjaw",1,0,-1,NA,NA
"5307","swordsplayy",1,0,-1,NA,NA
"5308","SWpolls247",0,1,1,-2.8396121,54.057865
"5309","Swsndlee96",0,1,1,NA,NA
"5310","sxfany",0,1,1,-84.3879824,33.7489954
"5311","sydknee_c",0,1,1,NA,NA
"5312","sydks1999",0,2,2,NA,NA
"5313","SydnieParodi",0,2,2,NA,NA
"5314","sydnymiren",0,2,2,NA,NA
"5315","sydo13",0,1,1,NA,NA
"5316","SylvieNFawley",0,1,1,-77.0368707,38.9071923
"5317","Synolve",0,2,2,-89.6645266,35.042036
"5318","Syr829",3,2,-1,NA,NA
"5319","szilviade_",0,2,2,NA,NA
"5320","SZorto",0,2,2,NA,NA
"5321","t_goffff",0,1,1,NA,NA
"5322","t_rex20_",1,0,-1,NA,NA
"5323","taegihappiness",0,1,1,NA,NA
"5324","taffycx",0,1,1,NA,NA
"5325","tailorMangrum",0,1,1,-86.5804473,35.5174913
"5326","tailslewd",2,2,0,NA,NA
"5327","tailyn_mapp",0,1,1,NA,NA
"5328","TaisMorel",0,1,1,-74.4056612,40.0583238
"5329","TakeAmerBack",0,1,1,NA,NA
"5330","TakuaTheNinja",1,4,3,NA,NA
"5331","TalesofSpritza",0,1,1,133.775136,-25.274398
"5332","TalibanHitler",2,0,-2,NA,NA
"5333","Talyology",1,0,-1,NA,NA
"5334","Tamarah_Pace",1,0,-1,-85.5872286,42.2917069
"5335","tamarawood_",2,0,-2,-119.4179324,36.778261
"5336","Tami_Skye_Mars",3,1,-2,-88.119869,43.189664
"5337","TampaBayContest",0,1,1,-82.5436722,27.763383
"5338","Tanahamondo",1,0,-1,NA,NA
"5339","tangledthought3",0,1,1,NA,NA
"5340","tania_pazz",0,1,1,NA,NA
"5341","Tania421987",0,1,1,9.9251619,45.5387248
"5342","Tanisia",1,0,-1,-76.6412712,39.0457549
"5343","TanmayDC777",1,0,-1,NA,NA
"5344","TannerBeaty",1,0,-1,NA,NA
"5345","TannerDeanMcCoy",1,0,-1,-122.0310733,37.9779776
"5346","tannerelliott19",0,1,1,NA,NA
"5347","TanRob22",1,1,0,-82.907123,40.4172871
"5348","tanyamarkova",0,1,1,-71.1090805,42.5346086
"5349","TaowerGames",0,2,2,NA,NA
"5350","tapizur12",1,0,-1,22.0895691,50.0574749
"5351","TarangoJuan",1,0,-1,-118.7797571,34.0259216
"5352","Targ_Aryan",1,7,6,NA,NA
"5353","Tarratastic",0,2,2,NA,NA
"5354","tarrimarkel",0,1,1,-118.2436849,34.0522342
"5355","tarsier6sarcasm",1,0,-1,124.218078,9.88904
"5356","Taryngibson_",0,1,1,-78.6568942,37.4315734
"5357","TatiJayy_",0,1,1,NA,NA
"5358","TATTEDBlTCH",0,2,2,-90.5120498,38.7654684
"5359","TATTEDNlGGA",0,2,2,NA,NA
"5360","TattooedTeaLady",0,2,2,-1.2052126,52.772571
"5361","TatumKauka",0,1,1,NA,NA
"5362","tavioaugusto15",0,4,4,-43.1728965,-22.9068467
"5363","tay_bay_0710",1,2,1,-86.5861037,34.7303688
"5364","Tay_js4l",0,1,1,-73.7948516,40.7282239
"5365","TayhaNess",0,1,1,NA,NA
"5366","tayIorgreco",0,1,1,NA,NA
"5367","taylkath",1,1,0,NA,NA
"5368","taylor_disney",0,1,1,NA,NA
"5369","taylorbautista1",0,1,1,NA,NA
"5370","taylorhouseblog",0,1,1,NA,NA
"5371","TayloRitchieAsc",1,0,-1,-95.3698028,29.7604267
"5372","TaylorJDawson_",0,1,1,-123.1059282,44.6365107
"5373","taylorlivio1071",0,1,1,NA,NA
"5374","taylorwhite1018",0,1,1,NA,NA
"5375","taystheway",0,1,1,-96.7644077,32.9394226
"5376","tayy_sims",1,0,-1,-93.2144134,36.6439681
"5377","tazania___",0,1,1,NA,NA
"5378","TazerLad",2,0,-2,-76.4536321,39.3579064
"5379","TcupsFairyTales",0,5,5,-82.3395574,30.0227391
"5380","TDR_Speaker_BOT",2,0,-2,NA,NA
"5381","TDunlop0",0,2,2,-75.6971931,45.4215296
"5382","TDWealthNet",1,0,-1,-80.1247667,26.2378597
"5383","teaganlenae",0,1,1,NA,NA
"5384","teahshaw",3,0,-3,NA,NA
"5385","TeaKaGee",0,2,2,NA,NA
"5386","TeamMadis422",1,0,-1,-73.134961,40.789142
"5387","TeamRickandIlsa",0,1,1,NA,NA
"5388","TeamShrike",1,0,-1,-95.712891,37.09024
"5389","tebs00",0,1,1,NA,NA
"5390","technicallymar",0,1,1,NA,NA
"5391","TedCornwell",4,0,-4,NA,NA
"5392","TeddyHarper",1,0,-1,-84.2807329,30.4382559
"5393","tedzstuff",1,0,-1,NA,NA
"5394","TeeKay118",1,0,-1,131.3495446,33.5319719
"5395","teenagerazors",2,0,-2,NA,NA
"5396","teIepathicc",1,3,2,NA,NA
"5397","teller_jessica",0,1,1,NA,NA
"5398","TellTaleTypist",1,0,-1,NA,NA
"5399","Tengu86",3,0,-3,-0.4101525,51.3098702
"5400","TenSilverPieces",0,3,3,115.812,-32.334
"5401","TentacleFury",1,0,-1,NA,NA
"5402","Tenthjuly",0,1,1,NA,NA
"5403","teodora_dobre",0,3,3,NA,NA
"5404","teresamustdie",0,1,1,NA,NA
"5405","Terminus_Verge",1,0,-1,NA,NA
"5406","TerraChained",3,0,-3,-106.346771,56.130366
"5407","terranelise15",0,1,1,-86.7816016,36.1626638
"5408","TertelLuver",18,8,-10,NA,NA
"5409","tesquire_",0,2,2,150.6038367,-33.7560119
"5410","Tetsujin28",1,1,0,-105.7820674,39.5500507
"5411","tevya_smolka",1,0,-1,NA,NA
"5412","Texanona",0,2,2,NA,NA
"5413","texastwins2004",0,1,1,-97.7972544,32.7592955
"5414","TFAStarWars",1,1,0,-78.458708,38.253749
"5415","ThaChadwick",1,0,-1,-95.3695278,29.7598993
"5416","thaisoliveiram2",0,2,2,-46.7919978,-23.5328871
"5417","thakid_aaron",1,0,-1,NA,NA
"5418","thama__",1,0,-1,-118.6418161,34.2207053
"5419","thatgarzagirl",1,0,-1,-81.3792365,28.5383355
"5420","thatgirlheihei",0,1,1,NA,NA
"5421","ThatGuyBemer",1,1,0,NA,NA
"5422","thatguyrabz",1,0,-1,-121.354793,38.025004
"5423","ThatMcGarvey",1,0,-1,-77.4360481,37.5407246
"5424","Thaysohngaw",1,3,2,NA,NA
"5425","The_Archduke45",1,1,0,-95.712891,37.09024
"5426","the_brigadoon",1,0,-1,NA,NA
"5427","the_cool_japan",1,3,2,NA,NA
"5428","The_Disney_Tor",0,1,1,NA,NA
"5429","the_ereyes",0,2,2,NA,NA
"5430","the_greatgazoo",0,1,1,-79.3857431,43.6710659
"5431","the_Iord",0,1,1,-98.4170523,29.5170728
"5432","The_Jenius",0,1,1,-122.4194155,37.7749295
"5433","the_mckern",1,0,-1,NA,NA
"5434","the_mike_morris",1,0,-1,NA,NA
"5435","The_Reel_News",0,1,1,NA,NA
"5436","the_s_a_v_a_g_e",0,1,1,NA,NA
"5437","The_SCL",1,0,-1,NA,NA
"5438","The_Shadow_Hog",1,0,-1,NA,NA
"5439","The_Sheild10",0,3,3,NA,NA
"5440","The_Smashter",1,0,-1,NA,NA
"5441","The_War_TARDIS",2,3,1,NA,NA
"5442","TheAdamSass",1,0,-1,NA,NA
"5443","TheAGames10",1,0,-1,-90.6645718,42.5005583
"5444","TheAmazingGifs",0,1,1,-95.712891,37.09024
"5445","theAndySerrato",1,0,-1,-81.5331286,28.3252878
"5446","TheAngelinaLynn",1,0,-1,NA,NA
"5447","TheAngelMccann",0,1,1,NA,NA
"5448","theapplewand",0,2,2,NA,NA
"5449","theaterOFpain1",2,0,-2,-76.5319854,3.4516467
"5450","theBAR13",1,0,-1,-77.3063733,38.8462236
"5451","TheBFRoom",1,0,-1,NA,NA
"5452","TheBisut",1,0,-1,-87.6249051,41.8876475
"5453","THEbitchiestgay",1,0,-1,4.2883099,51.9542011
"5454","TheChiefNemesis",1,0,-1,NA,NA
"5455","thecupcakexo",1,0,-1,-74.0059728,40.7127753
"5456","TheCynicalSoul",2,0,-2,NA,NA
"5457","TheDaveJaVu",1,0,-1,NA,NA
"5458","TheDavidMora45",0,2,2,NA,NA
"5459","TheDisneyBlog",1,1,0,-81.3792365,28.5383355
"5460","Thedisneymamas",0,2,2,NA,NA
"5461","TheDrum",0,1,1,-0.1532614,51.5110996
"5462","TheDukeXX99",1,0,-1,-85.6023643,44.3148443
"5463","TheDungeonMizer",2,0,-2,-90.0662384,29.9576348
"5464","TheeAmayaG",0,1,1,-122.2913078,37.8271784
"5465","TheEdisonFLA",1,0,-1,NA,NA
"5466","theenemyparty",1,0,-1,-84.2619169,33.969435
"5467","theeniebeanie",1,0,-1,NA,NA
"5468","TheEro",0,2,2,NA,NA
"5469","TheFknLizrdKing",1,0,-1,NA,NA
"5470","thefoxycritter",1,0,-1,-117.1610838,32.715738
"5471","TheFuggle",1,0,-1,-97.7430608,30.267153
"5472","thegracejones",2,0,-2,NA,NA
"5473","thegraywriter",1,0,-1,NA,NA
"5474","TheHatchPodcast",1,0,-1,-19.020835,64.963051
"5475","thehatefulgeek",0,1,1,-95.712891,37.09024
"5476","theinquisitr",0,1,1,NA,NA
"5477","TheInSneider",2,0,-2,-74.9577372,40.902988
"5478","TheJakeChoi",0,1,1,-118.40853,33.9415889
"5479","TheJessicers",0,1,1,NA,NA
"5480","TheJohnnyBud",1,0,-1,-84.3879824,33.7489954
"5481","thejoshualouis",1,0,-1,-87.6297982,41.8781136
"5482","thekareem",0,1,1,-122.4194155,37.7749295
"5483","thekbbr",2,0,-2,NA,NA
"5484","TheKnight_cotk",1,0,-1,NA,NA
"5485","TheKyMitchell",1,0,-1,NA,NA
"5486","thelomlalex",0,1,1,-81.563874,28.385233
"5487","themabby",2,1,-1,NA,NA
"5488","TheMackMachine",0,1,1,-77.8950633,40.3586878
"5489","TheMadiMichelle",0,1,1,-83.8305144,42.9572508
"5490","TheMadWhitaker",2,1,-1,NA,NA
"5491","TheMedievalDrK",1,0,-1,NA,NA
"5492","themeparkwriter",0,2,2,-81.407571,28.2919557
"5493","TheMessiahTaco",1,1,0,-94.1496019,36.27988
"5494","TheMSeries1",1,0,-1,-84.4277001,33.6407282
"5495","TheMurdochTimes",4,2,-2,NA,NA
"5496","TheNotoriousBza",0,2,2,NA,NA
"5497","TheNYCFilmChick",3,1,-2,-91.9206505,44.9028713
"5498","theOGcrust",1,0,-1,NA,NA
"5499","TheOnlyZiko",1,0,-1,NA,NA
"5500","Theophrasti",1,1,0,NA,NA
"5501","TheOrangeBird01",1,0,-1,NA,NA
"5502","TheOriginalBPC",0,1,1,-82.907123,40.4172871
"5503","TheOtherBigO",0,1,1,-77.0368707,38.9071923
"5504","theotherelise",1,0,-1,-92.3340724,38.9517053
"5505","Thepain08",1,0,-1,NA,NA
"5506","ThePeachyQueen_",1,0,-1,-84.5483719,34.0446879
"5507","ThePeteAwakens",1,0,-1,-117.1610838,32.715738
"5508","ThePopOracle",2,0,-2,-76.1362071,43.053421
"5509","thePositiveMOM_",2,1,-1,-81.7910587,26.1623855
"5510","TheRAP1966",3,1,-2,NA,NA
"5511","TheRaven2099",4,1,-3,-73.9212858,40.8376318
"5512","theReal_Rebel",0,1,1,NA,NA
"5513","Thereal6goddess",1,0,-1,-84.3879824,33.7489954
"5514","TheRealJamesI",1,0,-1,133.775136,-25.274398
"5515","TheRealMattA",1,1,0,-119.848947,34.4139629
"5516","TheRealSean_O",0,1,1,-118.2436849,34.0522342
"5517","THERedEyedJedi",1,3,2,-122.2913078,37.8271784
"5518","thereelblog",0,1,1,-116.419389,34.9592083
"5519","TheRosestRose",1,2,1,NA,NA
"5520","TheShoe789",1,0,-1,NA,NA
"5521","TheSIeepyRobot",1,0,-1,-66.590149,18.220833
"5522","TheSoundDefense",2,1,-1,NA,NA
"5523","TheSpartanLives",1,1,0,NA,NA
"5524","thespeakersmag",0,3,3,-83.0457538,42.331427
"5525","TheSpectress",2,0,-2,NA,NA
"5526","TheSpiderManbot",0,2,2,NA,NA
"5527","thespressochild",1,0,-1,-86.158068,39.768403
"5528","TheSpyCommand",0,1,1,NA,NA
"5529","TheStinger7",0,1,1,-79.3070904,43.7572321
"5530","TheSunCannon",1,0,-1,NA,NA
"5531","theta1138",1,0,-1,-71.0588801,42.3600825
"5532","TheThomasArias",1,0,-1,-116.419389,34.9592083
"5533","thetimtracker",0,2,2,-81.3792365,28.5383355
"5534","thetosborn",1,1,0,-120.5542012,43.8041334
"5535","TheTrueJBru",0,1,1,NA,NA
